filepath,label,split
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (222).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (284).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (244).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (84).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (204).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (124).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (249).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (70).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (356).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (99).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (223).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (73).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (311).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (418).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (94).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (345).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (178).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (42).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (38).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (131).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (398).png,BENIGN,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (221).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (408).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (196).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (262).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (27).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (174).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (267).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (392).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (308).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (61).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (66).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (145).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (80).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (44).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (232).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (203).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (403).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (12).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (130).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (423).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (188).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (365).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (266).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (384).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (389).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (234).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (353).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (135).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (273).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (156).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (346).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (310).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (435).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (119).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (220).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (378).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (258).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (264).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (143).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (274).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (82).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (90).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (254).png,BENIGN,val
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (57).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (199).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (170).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (68).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (256).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (85).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (420).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (172).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (55).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (101).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (227).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (370).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (305).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (20).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (292).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (88).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (422).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (399).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (429).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (190).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (358).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (110).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (377).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (331).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (206).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (2).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (141).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (112).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (113).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (294).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (371).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (139).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (350).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (96).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (410).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (146).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (45).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (163).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (201).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (211).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (225).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (47).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (11).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (150).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (394).png,BENIGN,test
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (102).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (130).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (168).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (67).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (141).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (72).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (57).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (157).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (17).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (114).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (57).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (8).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (21).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (123).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (22).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (47).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (85).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (171).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (122).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (121).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (36).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (39).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (179).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (22).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (92).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (166).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (30).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (87).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (80).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (42).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (77).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (120).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (86).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (64).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (112).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (20).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (59).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (140).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (53).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (111).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (45).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (190).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (21).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (125).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (110).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (131).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (105).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (137).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (126).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (12).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (119).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (107).png,MALIGNANT,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (74).png,MALIGNANT,train
