filepath,label,class_idx,split
datasets/generic_negatives/generic_0111.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0121.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0017.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (430).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0238.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (138).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (187).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (337).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (7).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0052.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0126.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (38).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (13).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0168.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0007.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (218).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (65).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (197).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (71).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0349.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0262.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (46).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (111).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (254).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0067.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (148).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (48).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0045.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (312).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (51).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (115).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (85).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0354.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (139).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (211).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (99).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0332.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0169.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (436).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (30).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0331.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (321).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (62).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (347).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0098.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0338.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0095.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0308.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0016.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (437).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (180).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0117.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (151).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (71).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0300.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0025.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (392).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (266).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (299).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0383.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0176.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (60).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (102).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (34).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (256).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (398).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (332).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (163).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0366.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (96).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (28).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (344).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (259).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0233.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (66).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (36).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0271.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0388.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0153.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (121).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0333.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (68).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (56).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (61).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (42).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0010.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (60).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0251.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (28).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (34).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0118.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (133).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (190).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (77).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (11).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (272).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (123).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0234.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (364).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0240.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0375.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (366).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0185.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0024.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (17).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (83).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0244.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (73).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (43).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (5).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (138).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (379).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (73).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (269).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (62).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (217).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (166).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (313).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0114.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (142).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0125.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0101.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (407).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (67).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (157).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0090.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (17).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0370.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (108).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0062.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0056.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (212).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (49).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0150.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (53).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0042.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0339.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0260.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0054.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (130).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (399).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0341.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0225.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (147).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (116).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (52).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0083.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (331).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (94).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (355).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (179).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (41).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (118).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0130.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (294).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (400).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0182.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (339).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (63).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0299.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (130).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (223).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (10).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (176).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0078.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (69).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (123).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0325.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0188.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (251).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (79).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (409).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (207).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (125).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0143.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (132).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (350).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0273.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/malignant/malignant (155).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0228.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0082.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0134.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (374).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (423).png,VALID_MAMMOGRAM,1,train
datasets/generic_negatives/generic_0279.jpg,INVALID_INPUT,0,train
datasets/generic_negatives/generic_0106.jpg,INVALID_INPUT,0,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (56).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (117).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/benign/benign (64).png,VALID_MAMMOGRAM,1,train
C:/Users/Ankit/.cache/kagglehub/datasets/aryashah2k/breast-ultrasound-images-dataset/versions/1/Dataset_BUSI_with_GT/normal/normal (112).png,VALID_MAMMOGRAM,1,train
